candle_num,timestamp,slug,title,candle_start,candle_end,btc_open,btc_close,btc_delta,actual_direction,decision,side_bought,buy_price,bet_amount,won,pnl,pnl_pct,cumulative_pnl,balance,win_rate
185,2026-02-20T12:15:00.655496+00:00,btc-updown-5m-1771589400,"Bitcoin Up or Down - February 20, 7:10AM-7:15AM ET",12:10:00 UTC,12:15:00 UTC,67423.49,67477.54,54.05,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
186,2026-02-20T12:25:00.712640+00:00,btc-updown-5m-1771590000,"Bitcoin Up or Down - February 20, 7:20AM-7:25AM ET",12:20:00 UTC,12:25:00 UTC,67334.96,67436.08,101.12,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
187,2026-02-20T12:35:00.757624+00:00,btc-updown-5m-1771590600,"Bitcoin Up or Down - February 20, 7:30AM-7:35AM ET",12:30:00 UTC,12:35:00 UTC,67323.72,67395.21,71.49,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
188,2026-02-20T12:45:00.801812+00:00,btc-updown-5m-1771591200,"Bitcoin Up or Down - February 20, 7:40AM-7:45AM ET",12:40:00 UTC,12:45:00 UTC,67406.76,67475.30,68.54,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
189,2026-02-20T12:55:00.785182+00:00,btc-updown-5m-1771591800,"Bitcoin Up or Down - February 20, 7:50AM-7:55AM ET",12:50:00 UTC,12:55:00 UTC,67497.61,67471.14,-26.47,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
190,2026-02-20T13:05:00.804717+00:00,btc-updown-5m-1771592400,"Bitcoin Up or Down - February 20, 8:00AM-8:05AM ET",13:00:00 UTC,13:05:00 UTC,67541.77,67235.91,-305.86,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
191,2026-02-20T13:15:00.818477+00:00,btc-updown-5m-1771593000,"Bitcoin Up or Down - February 20, 8:10AM-8:15AM ET",13:10:00 UTC,13:15:00 UTC,67247.96,67143.24,-104.72,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
192,2026-02-20T13:25:00.834323+00:00,btc-updown-5m-1771593600,"Bitcoin Up or Down - February 20, 8:20AM-8:25AM ET",13:20:00 UTC,13:25:00 UTC,67234.69,67001.98,-232.71,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
193,2026-02-20T13:35:00.822362+00:00,btc-updown-5m-1771594200,"Bitcoin Up or Down - February 20, 8:30AM-8:35AM ET",13:30:00 UTC,13:35:00 UTC,67202.01,66881.90,-320.11,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
194,2026-02-20T13:45:00.758722+00:00,btc-updown-5m-1771594800,"Bitcoin Up or Down - February 20, 8:40AM-8:45AM ET",13:40:00 UTC,13:45:00 UTC,66528.00,66625.34,97.34,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
195,2026-02-20T13:55:00.721472+00:00,btc-updown-5m-1771595400,"Bitcoin Up or Down - February 20, 8:50AM-8:55AM ET",13:50:00 UTC,13:55:00 UTC,66785.48,66945.72,160.24,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
196,2026-02-20T14:05:00.690650+00:00,btc-updown-5m-1771596000,"Bitcoin Up or Down - February 20, 9:00AM-9:05AM ET",14:00:00 UTC,14:05:00 UTC,66801.62,66878.01,76.39,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
197,2026-02-20T14:15:00.699504+00:00,btc-updown-5m-1771596600,"Bitcoin Up or Down - February 20, 9:10AM-9:15AM ET",14:10:00 UTC,14:15:00 UTC,66987.92,66935.25,-52.67,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
198,2026-02-20T14:25:00.743802+00:00,btc-updown-5m-1771597200,"Bitcoin Up or Down - February 20, 9:20AM-9:25AM ET",14:20:00 UTC,14:25:00 UTC,66767.21,66940.59,173.38,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
199,2026-02-20T14:35:00.730373+00:00,btc-updown-5m-1771597800,"Bitcoin Up or Down - February 20, 9:30AM-9:35AM ET",14:30:00 UTC,14:35:00 UTC,66979.96,67051.11,71.15,UP,SKIP_LOW_CONF,,0.9800,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
200,2026-02-20T14:45:00.991851+00:00,btc-updown-5m-1771598400,"Bitcoin Up or Down - February 20, 9:40AM-9:45AM ET",14:40:00 UTC,14:45:00 UTC,67110.61,67080.30,-30.31,DOWN,SKIP_WIDE_SPREAD,,0.9700,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
201,2026-02-20T14:55:00.011894+00:00,btc-updown-5m-1771599000,"Bitcoin Up or Down - February 20, 9:50AM-9:55AM ET",14:50:00 UTC,14:55:00 UTC,66970.34,67066.30,95.96,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
202,2026-02-20T15:05:00.980366+00:00,btc-updown-5m-1771599600,"Bitcoin Up or Down - February 20, 10:00AM-10:05AM ET",15:00:00 UTC,15:05:00 UTC,67078.17,67436.76,358.59,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
203,2026-02-20T15:15:00.892320+00:00,btc-updown-5m-1771600200,"Bitcoin Up or Down - February 20, 10:10AM-10:15AM ET",15:10:00 UTC,15:15:00 UTC,67376.25,66892.88,-483.37,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
204,2026-02-20T15:25:00.881987+00:00,btc-updown-5m-1771600800,"Bitcoin Up or Down - February 20, 10:20AM-10:25AM ET",15:20:00 UTC,15:25:00 UTC,67101.28,67297.48,196.20,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
205,2026-02-20T15:35:00.840617+00:00,btc-updown-5m-1771601400,"Bitcoin Up or Down - February 20, 10:30AM-10:35AM ET",15:30:00 UTC,15:35:00 UTC,67466.64,67026.46,-440.18,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
206,2026-02-20T15:45:00.762163+00:00,btc-updown-5m-1771602000,"Bitcoin Up or Down - February 20, 10:40AM-10:45AM ET",15:40:00 UTC,15:45:00 UTC,67141.61,67187.46,45.85,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
207,2026-02-20T15:55:00.745182+00:00,btc-updown-5m-1771602600,"Bitcoin Up or Down - February 20, 10:50AM-10:55AM ET",15:50:00 UTC,15:55:00 UTC,67278.39,67399.93,121.54,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
208,2026-02-20T16:05:00.718400+00:00,btc-updown-5m-1771603200,"Bitcoin Up or Down - February 20, 11:00AM-11:05AM ET",16:00:00 UTC,16:05:00 UTC,67582.95,67737.79,154.84,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
209,2026-02-20T16:15:00.605410+00:00,btc-updown-5m-1771603800,"Bitcoin Up or Down - February 20, 11:10AM-11:15AM ET",16:10:00 UTC,16:15:00 UTC,67733.95,67735.64,1.69,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
210,2026-02-20T16:25:00.578165+00:00,btc-updown-5m-1771604400,"Bitcoin Up or Down - February 20, 11:20AM-11:25AM ET",16:20:00 UTC,16:25:00 UTC,67620.59,67829.81,209.22,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
211,2026-02-20T16:35:00.487486+00:00,btc-updown-5m-1771605000,"Bitcoin Up or Down - February 20, 11:30AM-11:35AM ET",16:30:00 UTC,16:35:00 UTC,67316.87,67415.77,98.90,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
212,2026-02-20T16:45:00.420532+00:00,btc-updown-5m-1771605600,"Bitcoin Up or Down - February 20, 11:40AM-11:45AM ET",16:40:00 UTC,16:45:00 UTC,67518.22,67494.52,-23.70,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
213,2026-02-20T16:55:00.424675+00:00,btc-updown-5m-1771606200,"Bitcoin Up or Down - February 20, 11:50AM-11:55AM ET",16:50:00 UTC,16:55:00 UTC,67650.50,67702.00,51.50,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
